corruption_type,corruption_key,level,scenario,model_pipeline,metric,value
Missing Values (MCAR),missing,0.1,clean,ANN / PCA,prec_mean,0.968765
Missing Values (MCAR),missing,0.1,clean,ANN / PCA,rec_mean,0.975439
Missing Values (MCAR),missing,0.1,clean,ANN / FS,acc_mean,0.942857
Missing Values (MCAR),missing,0.1,clean,ANN / FS,acc_std,0.018906
Missing Values (MCAR),missing,0.1,clean,ANN / FS,auc_mean,0.978122
Missing Values (MCAR),missing,0.1,clean,ANN / FS,prec_mean,0.94803
Missing Values (MCAR),missing,0.1,clean,ANN / FS,rec_mean,0.961404
Missing Values (MCAR),missing,0.1,clean,SVM / Full,acc_mean,0.973626
Missing Values (MCAR),missing,0.1,clean,SVM / Full,acc_std,0.005383
Missing Values (MCAR),missing,0.1,clean,SVM / Full,auc_mean,0.990196
Missing Values (MCAR),missing,0.1,clean,SVM / Full,prec_mean,0.972631
Missing Values (MCAR),missing,0.1,clean,SVM / Full,rec_mean,0.985965
Missing Values (MCAR),missing,0.1,clean,SVM / PCA,acc_mean,0.975824
Missing Values (MCAR),missing,0.1,clean,SVM / PCA,acc_std,0.008223
Missing Values (MCAR),missing,0.1,clean,SVM / PCA,auc_mean,0.992466
Missing Values (MCAR),missing,0.1,clean,SVM / PCA,prec_mean,0.975795
Missing Values (MCAR),missing,0.1,clean,SVM / PCA,rec_mean,0.985965
Missing Values (MCAR),missing,0.1,clean,SVM / FS,acc_mean,0.938462
Missing Values (MCAR),missing,0.1,clean,SVM / FS,acc_std,0.01916
Missing Values (MCAR),missing,0.1,clean,SVM / FS,auc_mean,0.975335
Missing Values (MCAR),missing,0.1,clean,SVM / FS,prec_mean,0.948331
Missing Values (MCAR),missing,0.1,clean,SVM / FS,rec_mean,0.954386
Missing Values (MCAR),missing,0.1,scenario_A,ANN / Full,acc_mean,0.964835
Missing Values (MCAR),missing,0.1,scenario_A,ANN / Full,acc_std,0.017582
Missing Values (MCAR),missing,0.1,scenario_A,ANN / Full,auc_mean,0.98968
Missing Values (MCAR),missing,0.1,scenario_A,ANN / Full,prec_mean,0.96549
Missing Values (MCAR),missing,0.1,scenario_A,ANN / Full,rec_mean,0.978947
Missing Values (MCAR),missing,0.1,scenario_A,ANN / PCA,acc_mean,0.98022
Missing Values (MCAR),missing,0.1,scenario_A,ANN / PCA,acc_std,0.008223
Missing Values (MCAR),missing,0.1,scenario_A,ANN / PCA,auc_mean,0.989783
Missing Values (MCAR),missing,0.1,scenario_A,ANN / PCA,prec_mean,0.975918
Missing Values (MCAR),missing,0.1,scenario_A,ANN / PCA,rec_mean,0.992982
Missing Values (MCAR),missing,0.1,scenario_A,ANN / FS,acc_mean,0.942857
Missing Values (MCAR),missing,0.1,scenario_A,ANN / FS,acc_std,0.022413
Missing Values (MCAR),missing,0.1,scenario_A,ANN / FS,auc_mean,0.980392
Missing Values (MCAR),missing,0.1,scenario_A,ANN / FS,prec_mean,0.945095
Missing Values (MCAR),missing,0.1,scenario_A,ANN / FS,rec_mean,0.964912
Missing Values (MCAR),missing,0.1,scenario_A,SVM / Full,acc_mean,0.973626
Missing Values (MCAR),missing,0.1,scenario_A,SVM / Full,acc_std,0.005383
Missing Values (MCAR),missing,0.1,scenario_A,SVM / Full,auc_mean,0.990196
Missing Values (MCAR),missing,0.1,scenario_A,SVM / Full,prec_mean,0.972631
Missing Values (MCAR),missing,0.1,scenario_A,SVM / Full,rec_mean,0.985965
Missing Values (MCAR),missing,0.1,scenario_A,SVM / PCA,acc_mean,0.975824
Missing Values (MCAR),missing,0.1,scenario_A,SVM / PCA,acc_std,0.008223
Missing Values (MCAR),missing,0.1,scenario_A,SVM / PCA,auc_mean,0.992466
Missing Values (MCAR),missing,0.1,scenario_A,SVM / PCA,prec_mean,0.975795
Missing Values (MCAR),missing,0.1,scenario_A,SVM / PCA,rec_mean,0.985965
Missing Values (MCAR),missing,0.1,scenario_A,SVM / FS,acc_mean,0.938462
Missing Values (MCAR),missing,0.1,scenario_A,SVM / FS,acc_std,0.01916
Missing Values (MCAR),missing,0.1,scenario_A,SVM / FS,auc_mean,0.975335
Missing Values (MCAR),missing,0.1,scenario_A,SVM / FS,prec_mean,0.948331
Missing Values (MCAR),missing,0.1,scenario_A,SVM / FS,rec_mean,0.954386
Missing Values (MCAR),missing,0.1,scenario_B,ANN / Full,acc_mean,0.964835
Missing Values (MCAR),missing,0.1,scenario_B,ANN / Full,acc_std,0.023466
Missing Values (MCAR),missing,0.1,scenario_B,ANN / Full,auc_mean,0.98452
Missing Values (MCAR),missing,0.1,scenario_B,ANN / Full,prec_mean,0.962109
Missing Values (MCAR),missing,0.1,scenario_B,ANN / Full,rec_mean,0.982456
Missing Values (MCAR),missing,0.1,scenario_B,ANN / PCA,acc_mean,0.967033
Missing Values (MCAR),missing,0.1,scenario_B,ANN / PCA,acc_std,0.00695
Missing Values (MCAR),missing,0.1,scenario_B,ANN / PCA,auc_mean,0.986894
Missing Values (MCAR),missing,0.1,scenario_B,ANN / PCA,prec_mean,0.969006
Missing Values (MCAR),missing,0.1,scenario_B,ANN / PCA,rec_mean,0.978947
Missing Values (MCAR),missing,0.1,scenario_B,ANN / FS,acc_mean,0.936264
Missing Values (MCAR),missing,0.1,scenario_B,ANN / FS,acc_std,0.01615
Missing Values (MCAR),missing,0.1,scenario_B,ANN / FS,auc_mean,0.98225
Missing Values (MCAR),missing,0.1,scenario_B,ANN / FS,prec_mean,0.954122
Missing Values (MCAR),missing,0.1,scenario_B,ANN / FS,rec_mean,0.94386
Missing Values (MCAR),missing,0.1,scenario_B,SVM / Full,acc_mean,0.982418
Missing Values (MCAR),missing,0.1,scenario_B,SVM / Full,acc_std,0.013187
Missing Values (MCAR),missing,0.1,scenario_B,SVM / Full,auc_mean,0.989474
Missing Values (MCAR),missing,0.1,scenario_B,SVM / Full,prec_mean,0.986207
Missing Values (MCAR),missing,0.1,scenario_B,SVM / Full,rec_mean,0.985965
Missing Values (MCAR),missing,0.1,scenario_B,SVM / PCA,acc_mean,0.982418
Missing Values (MCAR),missing,0.1,scenario_B,SVM / PCA,acc_std,0.013187
Missing Values (MCAR),missing,0.1,scenario_B,SVM / PCA,auc_mean,0.990196
Missing Values (MCAR),missing,0.1,scenario_B,SVM / PCA,prec_mean,0.986207
Missing Values (MCAR),missing,0.1,scenario_B,SVM / PCA,rec_mean,0.985965
Missing Values (MCAR),missing,0.1,scenario_B,SVM / FS,acc_mean,0.936264
Missing Values (MCAR),missing,0.1,scenario_B,SVM / FS,acc_std,0.012815
Missing Values (MCAR),missing,0.1,scenario_B,SVM / FS,auc_mean,0.979979
Missing Values (MCAR),missing,0.1,scenario_B,SVM / FS,prec_mean,0.948259
Missing Values (MCAR),missing,0.1,scenario_B,SVM / FS,rec_mean,0.950877
Missing Values (MCAR),missing,0.1,scenario_C,ANN / Full,acc_mean,0.967033
Missing Values (MCAR),missing,0.1,scenario_C,ANN / Full,acc_std,0.0139
Missing Values (MCAR),missing,0.1,scenario_C,ANN / Full,auc_mean,0.990506
Missing Values (MCAR),missing,0.1,scenario_C,ANN / Full,prec_mean,0.972655
Missing Values (MCAR),missing,0.1,scenario_C,ANN / Full,rec_mean,0.975439
Missing Values (MCAR),missing,0.1,scenario_C,ANN / PCA,acc_mean,0.956044
Missing Values (MCAR),missing,0.1,scenario_C,ANN / PCA,acc_std,0.012038
Missing Values (MCAR),missing,0.1,scenario_C,ANN / PCA,auc_mean,0.984211
Missing Values (MCAR),missing,0.1,scenario_C,ANN / PCA,prec_mean,0.952776
Missing Values (MCAR),missing,0.1,scenario_C,ANN / PCA,rec_mean,0.978947
Missing Values (MCAR),missing,0.1,scenario_C,ANN / FS,acc_mean,0.936264
Missing Values (MCAR),missing,0.1,scenario_C,ANN / FS,acc_std,0.012815
Missing Values (MCAR),missing,0.1,scenario_C,ANN / FS,auc_mean,0.982043
Missing Values (MCAR),missing,0.1,scenario_C,ANN / FS,prec_mean,0.944692
Missing Values (MCAR),missing,0.1,scenario_C,ANN / FS,rec_mean,0.954386
Missing Values (MCAR),missing,0.1,scenario_C,SVM / Full,acc_mean,0.982418
Missing Values (MCAR),missing,0.1,scenario_C,SVM / Full,acc_std,0.013187
Missing Values (MCAR),missing,0.1,scenario_C,SVM / Full,auc_mean,0.989474
Missing Values (MCAR),missing,0.1,scenario_C,SVM / Full,prec_mean,0.986207
Missing Values (MCAR),missing,0.1,scenario_C,SVM / Full,rec_mean,0.985965
Missing Values (MCAR),missing,0.1,scenario_C,SVM / PCA,acc_mean,0.982418
Missing Values (MCAR),missing,0.1,scenario_C,SVM / PCA,acc_std,0.013187
Missing Values (MCAR),missing,0.1,scenario_C,SVM / PCA,auc_mean,0.990196
Missing Values (MCAR),missing,0.1,scenario_C,SVM / PCA,prec_mean,0.986207
Missing Values (MCAR),missing,0.1,scenario_C,SVM / PCA,rec_mean,0.985965
Missing Values (MCAR),missing,0.1,scenario_C,SVM / FS,acc_mean,0.936264
Missing Values (MCAR),missing,0.1,scenario_C,SVM / FS,acc_std,0.012815
Missing Values (MCAR),missing,0.1,scenario_C,SVM / FS,auc_mean,0.979979
Missing Values (MCAR),missing,0.1,scenario_C,SVM / FS,prec_mean,0.948259
Missing Values (MCAR),missing,0.1,scenario_C,SVM / FS,rec_mean,0.950877
Missing Values (MCAR),missing,0.2,clean,ANN / Full,acc_mean,0.978022
Missing Values (MCAR),missing,0.2,clean,ANN / Full,acc_std,0.0
Missing Values (MCAR),missing,0.2,clean,ANN / Full,auc_mean,0.991847
Missing Values (MCAR),missing,0.2,clean,ANN / Full,prec_mean,0.975914
Missing Values (MCAR),missing,0.2,clean,ANN / Full,rec_mean,0.989474
Missing Values (MCAR),missing,0.2,clean,ANN / PCA,acc_mean,0.964835
Missing Values (MCAR),missing,0.2,clean,ANN / PCA,acc_std,0.012815
Missing Values (MCAR),missing,0.2,clean,ANN / PCA,auc_mean,0.98741
Missing Values (MCAR),missing,0.2,clean,ANN / PCA,prec_mean,0.968765
Missing Values (MCAR),missing,0.2,clean,ANN / PCA,rec_mean,0.975439
Missing Values (MCAR),missing,0.2,clean,ANN / FS,acc_mean,0.942857
Missing Values (MCAR),missing,0.2,clean,ANN / FS,acc_std,0.018906
Missing Values (MCAR),missing,0.2,clean,ANN / FS,auc_mean,0.978122
Missing Values (MCAR),missing,0.2,clean,ANN / FS,prec_mean,0.94803
Missing Values (MCAR),missing,0.2,clean,ANN / FS,rec_mean,0.961404
Missing Values (MCAR),missing,0.2,clean,SVM / Full,acc_mean,0.973626
Missing Values (MCAR),missing,0.2,clean,SVM / Full,acc_std,0.005383
Missing Values (MCAR),missing,0.2,clean,SVM / Full,auc_mean,0.990196
Missing Values (MCAR),missing,0.2,clean,SVM / Full,prec_mean,0.972631
Missing Values (MCAR),missing,0.2,clean,SVM / Full,rec_mean,0.985965
Missing Values (MCAR),missing,0.2,clean,SVM / PCA,acc_mean,0.975824
Missing Values (MCAR),missing,0.2,clean,SVM / PCA,acc_std,0.008223
Missing Values (MCAR),missing,0.2,clean,SVM / PCA,auc_mean,0.992466
Missing Values (MCAR),missing,0.2,clean,SVM / PCA,prec_mean,0.975795
Missing Values (MCAR),missing,0.2,clean,SVM / PCA,rec_mean,0.985965
Missing Values (MCAR),missing,0.2,clean,SVM / FS,acc_mean,0.938462
Missing Values (MCAR),missing,0.2,clean,SVM / FS,acc_std,0.01916
Missing Values (MCAR),missing,0.2,clean,SVM / FS,auc_mean,0.975335
Missing Values (MCAR),missing,0.2,clean,SVM / FS,prec_mean,0.948331
Missing Values (MCAR),missing,0.2,clean,SVM / FS,rec_mean,0.954386
Missing Values (MCAR),missing,0.2,scenario_A,ANN / Full,acc_mean,0.975824
Missing Values (MCAR),missing,0.2,scenario_A,ANN / Full,acc_std,0.004396
Missing Values (MCAR),missing,0.2,scenario_A,ANN / Full,auc_mean,0.990506
Missing Values (MCAR),missing,0.2,scenario_A,ANN / Full,prec_mean,0.975852
Missing Values (MCAR),missing,0.2,scenario_A,ANN / Full,rec_mean,0.985965
Missing Values (MCAR),missing,0.2,scenario_A,ANN / PCA,acc_mean,0.98022
Missing Values (MCAR),missing,0.2,scenario_A,ANN / PCA,acc_std,0.004396
Missing Values (MCAR),missing,0.2,scenario_A,ANN / PCA,auc_mean,0.99195
Missing Values (MCAR),missing,0.2,scenario_A,ANN / PCA,prec_mean,0.972704
Missing Values (MCAR),missing,0.2,scenario_A,ANN / PCA,rec_mean,0.996491
Missing Values (MCAR),missing,0.2,scenario_A,ANN / FS,acc_mean,0.945055
Missing Values (MCAR),missing,0.2,scenario_A,ANN / FS,acc_std,0.0139
Missing Values (MCAR),missing,0.2,scenario_A,ANN / FS,auc_mean,0.978844
Missing Values (MCAR),missing,0.2,scenario_A,ANN / FS,prec_mean,0.951647
Missing Values (MCAR),missing,0.2,scenario_A,ANN / FS,rec_mean,0.961404
Missing Values (MCAR),missing,0.2,scenario_A,SVM / Full,acc_mean,0.973626
Missing Values (MCAR),missing,0.2,scenario_A,SVM / Full,acc_std,0.005383
Missing Values (MCAR),missing,0.2,scenario_A,SVM / Full,auc_mean,0.990196
Missing Values (MCAR),missing,0.2,scenario_A,SVM / Full,prec_mean,0.972631
Missing Values (MCAR),missing,0.2,scenario_A,SVM / Full,rec_mean,0.985965
Missing Values (MCAR),missing,0.2,scenario_A,SVM / PCA,acc_mean,0.975824
Missing Values (MCAR),missing,0.2,scenario_A,SVM / PCA,acc_std,0.008223
Missing Values (MCAR),missing,0.2,scenario_A,SVM / PCA,auc_mean,0.992466
Missing Values (MCAR),missing,0.2,scenario_A,SVM / PCA,prec_mean,0.975795
Missing Values (MCAR),missing,0.2,scenario_A,SVM / PCA,rec_mean,0.985965
Missing Values (MCAR),missing,0.2,scenario_A,SVM / FS,acc_mean,0.938462
Missing Values (MCAR),missing,0.2,scenario_A,SVM / FS,acc_std,0.01916
Missing Values (MCAR),missing,0.2,scenario_A,SVM / FS,auc_mean,0.975335
Missing Values (MCAR),missing,0.2,scenario_A,SVM / FS,prec_mean,0.948331
Missing Values (MCAR),missing,0.2,scenario_A,SVM / FS,rec_mean,0.954386
Missing Values (MCAR),missing,0.2,scenario_B,ANN / Full,acc_mean,0.973626
Missing Values (MCAR),missing,0.2,scenario_B,ANN / Full,acc_std,0.011207
Missing Values (MCAR),missing,0.2,scenario_B,ANN / Full,auc_mean,0.988648
Missing Values (MCAR),missing,0.2,scenario_B,ANN / Full,prec_mean,0.975898
Missing Values (MCAR),missing,0.2,scenario_B,ANN / Full,rec_mean,0.982456
Missing Values (MCAR),missing,0.2,scenario_B,ANN / PCA,acc_mean,0.967033
Missing Values (MCAR),missing,0.2,scenario_B,ANN / PCA,acc_std,0.00695
Missing Values (MCAR),missing,0.2,scenario_B,ANN / PCA,auc_mean,0.986171
Missing Values (MCAR),missing,0.2,scenario_B,ANN / PCA,prec_mean,0.965735
Missing Values (MCAR),missing,0.2,scenario_B,ANN / PCA,rec_mean,0.982456
Missing Values (MCAR),missing,0.2,scenario_B,ANN / FS,acc_mean,0.936264
Missing Values (MCAR),missing,0.2,scenario_B,ANN / FS,acc_std,0.012815
Missing Values (MCAR),missing,0.2,scenario_B,ANN / FS,auc_mean,0.980289
Missing Values (MCAR),missing,0.2,scenario_B,ANN / FS,prec_mean,0.947604
Missing Values (MCAR),missing,0.2,scenario_B,ANN / FS,rec_mean,0.950877
Missing Values (MCAR),missing,0.2,scenario_B,SVM / Full,acc_mean,0.964835
Missing Values (MCAR),missing,0.2,scenario_B,SVM / Full,acc_std,0.012815
Missing Values (MCAR),missing,0.2,scenario_B,SVM / Full,auc_mean,0.989783
Missing Values (MCAR),missing,0.2,scenario_B,SVM / Full,prec_mean,0.96899
Missing Values (MCAR),missing,0.2,scenario_B,SVM / Full,rec_mean,0.975439
Missing Values (MCAR),missing,0.2,scenario_B,SVM / PCA,acc_mean,0.973626
Missing Values (MCAR),missing,0.2,scenario_B,SVM / PCA,acc_std,0.008791
Missing Values (MCAR),missing,0.2,scenario_B,SVM / PCA,auc_mean,0.989267
Missing Values (MCAR),missing,0.2,scenario_B,SVM / PCA,prec_mean,0.975787
Missing Values (MCAR),missing,0.2,scenario_B,SVM / PCA,rec_mean,0.982456
Missing Values (MCAR),missing,0.2,scenario_B,SVM / FS,acc_mean,0.936264
Missing Values (MCAR),missing,0.2,scenario_B,SVM / FS,acc_std,0.022413
Missing Values (MCAR),missing,0.2,scenario_B,SVM / FS,auc_mean,0.980495
Missing Values (MCAR),missing,0.2,scenario_B,SVM / FS,prec_mean,0.948342
Missing Values (MCAR),missing,0.2,scenario_B,SVM / FS,rec_mean,0.950877
Missing Values (MCAR),missing,0.2,scenario_C,ANN / Full,acc_mean,0.969231
Missing Values (MCAR),missing,0.2,scenario_C,ANN / Full,acc_std,0.017582
Missing Values (MCAR),missing,0.2,scenario_C,ANN / Full,auc_mean,0.987926
Missing Values (MCAR),missing,0.2,scenario_C,ANN / Full,prec_mean,0.972324
Missing Values (MCAR),missing,0.2,scenario_C,ANN / Full,rec_mean,0.978947
Missing Values (MCAR),missing,0.2,scenario_C,ANN / PCA,acc_mean,0.962637
Missing Values (MCAR),missing,0.2,scenario_C,ANN / PCA,acc_std,0.014906
Missing Values (MCAR),missing,0.2,scenario_C,ANN / PCA,auc_mean,0.985552
Missing Values (MCAR),missing,0.2,scenario_C,ANN / PCA,prec_mean,0.955868
Missing Values (MCAR),missing,0.2,scenario_C,ANN / PCA,rec_mean,0.985965
Missing Values (MCAR),missing,0.2,scenario_C,ANN / FS,acc_mean,0.931868
Missing Values (MCAR),missing,0.2,scenario_C,ANN / FS,acc_std,0.024474
Missing Values (MCAR),missing,0.2,scenario_C,ANN / FS,auc_mean,0.981321
Missing Values (MCAR),missing,0.2,scenario_C,ANN / FS,prec_mean,0.954517
Missing Values (MCAR),missing,0.2,scenario_C,ANN / FS,rec_mean,0.936842
Missing Values (MCAR),missing,0.2,scenario_C,SVM / Full,acc_mean,0.964835
Missing Values (MCAR),missing,0.2,scenario_C,SVM / Full,acc_std,0.012815
Missing Values (MCAR),missing,0.2,scenario_C,SVM / Full,auc_mean,0.989783
Missing Values (MCAR),missing,0.2,scenario_C,SVM / Full,prec_mean,0.96899
Missing Values (MCAR),missing,0.2,scenario_C,SVM / Full,rec_mean,0.975439
Missing Values (MCAR),missing,0.2,scenario_C,SVM / PCA,acc_mean,0.973626
Missing Values (MCAR),missing,0.2,scenario_C,SVM / PCA,acc_std,0.008791
Missing Values (MCAR),missing,0.2,scenario_C,SVM / PCA,auc_mean,0.989267
Missing Values (MCAR),missing,0.2,scenario_C,SVM / PCA,prec_mean,0.975787
Missing Values (MCAR),missing,0.2,scenario_C,SVM / PCA,rec_mean,0.982456
Missing Values (MCAR),missing,0.2,scenario_C,SVM / FS,acc_mean,0.936264
Missing Values (MCAR),missing,0.2,scenario_C,SVM / FS,acc_std,0.022413
Missing Values (MCAR),missing,0.2,scenario_C,SVM / FS,auc_mean,0.980495
Missing Values (MCAR),missing,0.2,scenario_C,SVM / FS,prec_mean,0.948342
Missing Values (MCAR),missing,0.2,scenario_C,SVM / FS,rec_mean,0.950877
Missing Values (MCAR),missing,0.3,clean,ANN / Full,acc_mean,0.978022
Missing Values (MCAR),missing,0.3,clean,ANN / Full,acc_std,0.0
Missing Values (MCAR),missing,0.3,clean,ANN / Full,auc_mean,0.991847
Missing Values (MCAR),missing,0.3,clean,ANN / Full,prec_mean,0.975914
Missing Values (MCAR),missing,0.3,clean,ANN / Full,rec_mean,0.989474
Missing Values (MCAR),missing,0.3,clean,ANN / PCA,acc_mean,0.964835
Missing Values (MCAR),missing,0.3,clean,ANN / PCA,acc_std,0.012815
Missing Values (MCAR),missing,0.3,clean,ANN / PCA,auc_mean,0.98741
Missing Values (MCAR),missing,0.3,clean,ANN / PCA,prec_mean,0.968765
Missing Values (MCAR),missing,0.3,clean,ANN / PCA,rec_mean,0.975439
Missing Values (MCAR),missing,0.3,clean,ANN / FS,acc_mean,0.942857
Missing Values (MCAR),missing,0.3,clean,ANN / FS,acc_std,0.018906
Missing Values (MCAR),missing,0.3,clean,ANN / FS,auc_mean,0.978122
Missing Values (MCAR),missing,0.3,clean,ANN / FS,prec_mean,0.94803
Missing Values (MCAR),missing,0.3,clean,ANN / FS,rec_mean,0.961404
Missing Values (MCAR),missing,0.3,clean,SVM / Full,acc_mean,0.973626
Missing Values (MCAR),missing,0.3,clean,SVM / Full,acc_std,0.005383
Missing Values (MCAR),missing,0.3,clean,SVM / Full,auc_mean,0.990196
Missing Values (MCAR),missing,0.3,clean,SVM / Full,prec_mean,0.972631
Missing Values (MCAR),missing,0.3,clean,SVM / Full,rec_mean,0.985965
Missing Values (MCAR),missing,0.3,clean,SVM / PCA,acc_mean,0.975824
Missing Values (MCAR),missing,0.3,clean,SVM / PCA,acc_std,0.008223
Missing Values (MCAR),missing,0.3,clean,SVM / PCA,auc_mean,0.992466
Missing Values (MCAR),missing,0.3,clean,SVM / PCA,prec_mean,0.975795
Missing Values (MCAR),missing,0.3,clean,SVM / PCA,rec_mean,0.985965
Missing Values (MCAR),missing,0.3,clean,SVM / FS,acc_mean,0.938462
Missing Values (MCAR),missing,0.3,clean,SVM / FS,acc_std,0.01916
Missing Values (MCAR),missing,0.3,clean,SVM / FS,auc_mean,0.975335
Missing Values (MCAR),missing,0.3,clean,SVM / FS,prec_mean,0.948331
Missing Values (MCAR),missing,0.3,clean,SVM / FS,rec_mean,0.954386
Missing Values (MCAR),missing,0.3,scenario_A,ANN / Full,acc_mean,0.969231
Missing Values (MCAR),missing,0.3,scenario_A,ANN / Full,acc_std,0.008223
Missing Values (MCAR),missing,0.3,scenario_A,ANN / Full,auc_mean,0.991847
Missing Values (MCAR),missing,0.3,scenario_A,ANN / Full,prec_mean,0.97228
Missing Values (MCAR),missing,0.3,scenario_A,ANN / Full,rec_mean,0.978947
Missing Values (MCAR),missing,0.3,scenario_A,ANN / PCA,acc_mean,0.973626
Missing Values (MCAR),missing,0.3,scenario_A,ANN / PCA,acc_std,0.016447
Missing Values (MCAR),missing,0.3,scenario_A,ANN / PCA,auc_mean,0.991538
Missing Values (MCAR),missing,0.3,scenario_A,ANN / PCA,prec_mean,0.972284
Missing Values (MCAR),missing,0.3,scenario_A,ANN / PCA,rec_mean,0.985965
Missing Values (MCAR),missing,0.3,scenario_A,ANN / FS,acc_mean,0.947253
Missing Values (MCAR),missing,0.3,scenario_A,ANN / FS,acc_std,0.01615
Missing Values (MCAR),missing,0.3,scenario_A,ANN / FS,auc_mean,0.98194
Missing Values (MCAR),missing,0.3,scenario_A,ANN / FS,prec_mean,0.951643
Missing Values (MCAR),missing,0.3,scenario_A,ANN / FS,rec_mean,0.964912
Missing Values (MCAR),missing,0.3,scenario_A,SVM / Full,acc_mean,0.973626
Missing Values (MCAR),missing,0.3,scenario_A,SVM / Full,acc_std,0.005383
Missing Values (MCAR),missing,0.3,scenario_A,SVM / Full,auc_mean,0.990196
Missing Values (MCAR),missing,0.3,scenario_A,SVM / Full,prec_mean,0.972631
Missing Values (MCAR),missing,0.3,scenario_A,SVM / Full,rec_mean,0.985965
Missing Values (MCAR),missing,0.3,scenario_A,SVM / PCA,acc_mean,0.975824
Missing Values (MCAR),missing,0.3,scenario_A,SVM / PCA,acc_std,0.008223
Missing Values (MCAR),missing,0.3,scenario_A,SVM / PCA,auc_mean,0.992466
Missing Values (MCAR),missing,0.3,scenario_A,SVM / PCA,prec_mean,0.975795
Missing Values (MCAR),missing,0.3,scenario_A,SVM / PCA,rec_mean,0.985965
Missing Values (MCAR),missing,0.3,scenario_A,SVM / FS,acc_mean,0.938462
Missing Values (MCAR),missing,0.3,scenario_A,SVM / FS,acc_std,0.01916
Missing Values (MCAR),missing,0.3,scenario_A,SVM / FS,auc_mean,0.975335
Missing Values (MCAR),missing,0.3,scenario_A,SVM / FS,prec_mean,0.948331
Missing Values (MCAR),missing,0.3,scenario_A,SVM / FS,rec_mean,0.954386
Missing Values (MCAR),missing,0.3,scenario_B,ANN / Full,acc_mean,0.958242
Missing Values (MCAR),missing,0.3,scenario_B,ANN / Full,acc_std,0.017582
